"gutenberg_id","text"
1400,"run up a real flag. Then look here. After I have crossed this bridge, I"
1400,"hoist it up--so--and cut off the communication."""
1400,""
1400,"The bridge was a plank, and it crossed a chasm about four feet wide"
1400,"and two deep. But it was very pleasant to see the pride with which he"
1400,"hoisted it up and made it fast; smiling as he did so, with a relish and"
1400,"not merely mechanically."
1400,""
1400,"""At nine o'clock every night, Greenwich time,"" said Wemmick, ""the gun"
1400,"fires. There he is, you see! And when you hear him go, I think you'll"
1400,"say he's a Stinger."""
1400,""
1400,"The piece of ordnance referred to, was mounted in a separate fortress,"
1400,"constructed of lattice-work. It was protected from the weather by an"
1400,"ingenious little tarpaulin contrivance in the nature of an umbrella."
1400,""
1400,"""Then, at the back,"" said Wemmick, ""out of sight, so as not to impede"
1400,"the idea of fortifications,--for it's a principle with me, if you have"
1400,"an idea, carry it out and keep it up,--I don't know whether that's your"
1400,"opinion--"""
1400,""
1400,"I said, decidedly."
1400,""
1400,"""--At the back, there's a pig, and there are fowls and rabbits; then,"
1400,"I knock together my own little frame, you see, and grow cucumbers; and"
1400,"you'll judge at supper what sort of a salad I can raise. So, sir,"" said"
1400,"Wemmick, smiling again, but seriously too, as he shook his head, ""if you"
1400,"can suppose the little place besieged, it would hold out a devil of a"
1400,"time in point of provisions."""
1400,""
1400,"Then, he conducted me to a bower about a dozen yards off, but which was"
1400,"approached by such ingenious twists of path that it took quite a long"
1400,"time to get at; and in this retreat our glasses were already set forth."
1400,"Our punch was cooling in an ornamental lake, on whose margin the bower"
1400,"was raised. This piece of water (with an island in the middle which"
1400,"might have been the salad for supper) was of a circular form, and he had"
1400,"constructed a fountain in it, which, when you set a little mill going"
1400,"and took a cork out of a pipe, played to that powerful extent that it"
1400,"made the back of your hand quite wet."
1400,""
1400,"""I am my own engineer, and my own carpenter, and my own plumber, and"
1400,"my own gardener, and my own Jack of all Trades,"" said Wemmick, in"
1400,"acknowledging my compliments. ""Well; it's a good thing, you know. It"
1400,"brushes the Newgate cobwebs away, and pleases the Aged. You wouldn't"
1400,"mind being at once introduced to the Aged, would you? It wouldn't put"
1400,"you out?"""
1400,""
1400,"I expressed the readiness I felt, and we went into the castle. There"
1400,"we found, sitting by a fire, a very old man in a flannel coat: clean,"
1400,"cheerful, comfortable, and well cared for, but intensely deaf."
1400,""
1400,"""Well aged parent,"" said Wemmick, shaking hands with him in a cordial"
1400,"and jocose way, ""how am you?"""
1400,""
1400,"""All right, John; all right!"" replied the old man."
1400,""
1400,"""Here's Mr. Pip, aged parent,"" said Wemmick, ""and I wish you could hear"
1400,"his name. Nod away at him, Mr. Pip; that's what he likes. Nod away at"
1400,"him, if you please, like winking!"""
1400,""
1400,"""This is a fine place of my son's, sir,"" cried the old man, while I"
1400,"nodded as hard as I possibly could. ""This is a pretty pleasure-ground,"
1400,"sir. This spot and these beautiful works upon it ought to be kept"
1400,"together by the Nation, after my son's time, for the people's"
1400,"enjoyment."""
1400,""
1400,"""You're as proud of it as Punch; ain't you, Aged?"" said Wemmick,"
1400,"contemplating the old man, with his hard face really softened; ""there's"
1400,"a nod for you;"" giving him a tremendous one; ""there's another for you;"""
1400,"giving him a still more tremendous one; ""you like that, don't you? If"
1400,"you're not tired, Mr. Pip--though I know it's tiring to strangers--will"
1400,"you tip him one more? You can't think how it pleases him."""
1400,""
1400,"I tipped him several more, and he was in great spirits. We left him"
1400,"bestirring himself to feed the fowls, and we sat down to our punch in"
1400,"the arbor; where Wemmick told me, as he smoked a pipe, that it had taken"
1400,"him a good many years to bring the property up to its present pitch of"
1400,"perfection."
1400,""
1400,"""Is it your own, Mr. Wemmick?"""
1400,""
1400,"""O yes,"" said Wemmick, ""I have got hold of it, a bit at a time. It's a"
1400,"freehold, by George!"""
1400,""
1400,"""Is it indeed? I hope Mr. Jaggers admires it?"""
1400,""
1400,"""Never seen it,"" said Wemmick. ""Never heard of it. Never seen the Aged."
1400,"Never heard of him. No; the office is one thing, and private life is"
1400,"another. When I go into the office, I leave the Castle behind me, and"
1400,"when I come into the Castle, I leave the office behind me. If it's not"
1400,"in any way disagreeable to you, you'll oblige me by doing the same. I"
1400,"don't wish it professionally spoken about."""
1400,""
1400,"Of course I felt my good faith involved in the observance of his"
1400,"request. The punch being very nice, we sat there drinking it and"
1400,"talking, until it was almost nine o'clock. ""Getting near gun-fire,"" said"
1400,"Wemmick then, as he laid down his pipe; ""it's the Aged's treat."""
1400,""
1400,"Proceeding into the Castle again, we found the Aged heating the poker,"
1400,"with expectant eyes, as a preliminary to the performance of this great"
1400,"nightly ceremony. Wemmick stood with his watch in his hand until the"
1400,"moment was come for him to take the red-hot poker from the Aged, and"
1400,"repair to the battery. He took it, and went out, and presently the"
1400,"Stinger went off with a Bang that shook the crazy little box of a"
1400,"cottage as if it must fall to pieces, and made every glass and teacup in"
1400,"it ring. Upon this, the Aged--who I believe would have been blown out"
1400,"of his arm-chair but for holding on by the elbows--cried out exultingly,"
1400,"""He's fired! I heerd him!"" and I nodded at the old gentleman until it is"
1400,"no figure of speech to declare that I absolutely could not see him."
1400,""
1400,"The interval between that time and supper Wemmick devoted to showing"
1400,"me his collection of curiosities. They were mostly of a felonious"
1400,"character; comprising the pen with which a celebrated forgery had been"
1400,"committed, a distinguished razor or two, some locks of hair, and several"
1400,"manuscript confessions written under condemnation,--upon which Mr."
1400,"Wemmick set particular value as being, to use his own words, ""every one"
1400,"of 'em Lies, sir."" These were agreeably dispersed among small specimens"
1400,"of china and glass, various neat trifles made by the proprietor of the"
1400,"museum, and some tobacco-stoppers carved by the Aged. They were all"
1400,"displayed in that chamber of the Castle into which I had been first"
1400,"inducted, and which served, not only as the general sitting-room but"
1400,"as the kitchen too, if I might judge from a saucepan on the hob, and"
1400,"a brazen bijou over the fireplace designed for the suspension of a"
1400,"roasting-jack."
1400,""
1400,"There was a neat little girl in attendance, who looked after the Aged in"
1400,"the day. When she had laid the supper-cloth, the bridge was lowered to"
1400,"give her means of egress, and she withdrew for the night. The supper was"
1400,"excellent; and though the Castle was rather subject to dry-rot insomuch"
1400,"that it tasted like a bad nut, and though the pig might have been"
1400,"farther off, I was heartily pleased with my whole entertainment. Nor was"
1400,"there any drawback on my little turret bedroom, beyond there being such"
1400,"a very thin ceiling between me and the flagstaff, that when I lay down"
1400,"on my back in bed, it seemed as if I had to balance that pole on my"
1400,"forehead all night."
1400,""
1400,"Wemmick was up early in the morning, and I am afraid I heard him"
1400,"cleaning my boots. After that, he fell to gardening, and I saw him from"
1400,"my gothic window pretending to employ the Aged, and nodding at him in"
1400,"a most devoted manner. Our breakfast was as good as the supper, and at"
1400,"half-past eight precisely we started for Little Britain. By degrees,"
1400,"Wemmick got dryer and harder as we went along, and his mouth tightened"
1400,"into a post-office again. At last, when we got to his place of business"
1400,"and he pulled out his key from his coat-collar, he looked as unconscious"
1400,"of his Walworth property as if the Castle and the drawbridge and the"
1400,"arbor and the lake and the fountain and the Aged, had all been blown"
1400,"into space together by the last discharge of the Stinger."
1400,""
1400,""
1400,""
1400,""
1400,"Chapter XXVI"
1400,""
1400,"It fell out as Wemmick had told me it would, that I had an early"
1400,"opportunity of comparing my guardian's establishment with that of his"
1400,"cashier and clerk. My guardian was in his room, washing his hands with"
1400,"his scented soap, when I went into the office from Walworth; and he"
1400,"called me to him, and gave me the invitation for myself and friends"
1400,"which Wemmick had prepared me to receive. ""No ceremony,"" he stipulated,"
1400,"""and no dinner dress, and say to-morrow."" I asked him where we should"
1400,"come to (for I had no idea where he lived), and I believe it was in his"
1400,"general objection to make anything like an admission, that he replied,"
1400,"""Come here, and I'll take you home with me."" I embrace this opportunity"
1400,"of remarking that he washed his clients off, as if he were a surgeon or"
1400,"a dentist. He had a closet in his room, fitted up for the purpose, which"
1400,"smelt of the scented soap like a perfumer's shop. It had an unusually"
1400,"large jack-towel on a roller inside the door, and he would wash his"
1400,"hands, and wipe them and dry them all over this towel, whenever he came"
1400,"in from a police court or dismissed a client from his room. When I and"
1400,"my friends repaired to him at six o'clock next day, he seemed to have"
1400,"been engaged on a case of a darker complexion than usual, for we found"
1400,"him with his head butted into this closet, not only washing his hands,"
1400,"but laving his face and gargling his throat. And even when he had"
1400,"done all that, and had gone all round the jack-towel, he took out his"
1400,"penknife and scraped the case out of his nails before he put his coat"
1400,"on."
1400,""
1400,"There were some people slinking about as usual when we passed out into"
1400,"the street, who were evidently anxious to speak with him; but there was"
1400,"something so conclusive in the halo of scented soap which encircled"
1400,"his presence, that they gave it up for that day. As we walked along"
1400,"westward, he was recognized ever and again by some face in the crowd of"
1400,"the streets, and whenever that happened he talked louder to me; but"
1400,"he never otherwise recognized anybody, or took notice that anybody"
1400,"recognized him."
1400,""
1400,"He conducted us to Gerrard Street, Soho, to a house on the south side of"
1400,"that street. Rather a stately house of its kind, but dolefully in want"
1400,"of painting, and with dirty windows. He took out his key and opened the"
1400,"door, and we all went into a stone hall, bare, gloomy, and little used."
1400,"So, up a dark brown staircase into a series of three dark brown rooms on"
1400,"the first floor. There were carved garlands on the panelled walls, and"
1400,"as he stood among them giving us welcome, I know what kind of loops I"
1400,"thought they looked like."
1400,""
1400,"Dinner was laid in the best of these rooms; the second was his"
1400,"dressing-room; the third, his bedroom. He told us that he held the whole"
1400,"house, but rarely used more of it than we saw. The table was comfortably"
1400,"laid--no silver in the service, of course--and at the side of his chair"
1400,"was a capacious dumb-waiter, with a variety of bottles and decanters on"
1400,"it, and four dishes of fruit for dessert. I noticed throughout, that he"
1400,"kept everything under his own hand, and distributed everything himself."
1400,""
1400,"There was a bookcase in the room; I saw from the backs of the books,"
1400,"that they were about evidence, criminal law, criminal biography, trials,"
1400,"acts of Parliament, and such things. The furniture was all very solid"
1400,"and good, like his watch-chain. It had an official look, however, and"
1400,"there was nothing merely ornamental to be seen. In a corner was a little"
1400,"table of papers with a shaded lamp: so that he seemed to bring the"
1400,"office home with him in that respect too, and to wheel it out of an"
1400,"evening and fall to work."
1400,""
1400,"As he had scarcely seen my three companions until now,--for he and I had"
1400,"walked together,--he stood on the hearth-rug, after ringing the bell,"
1400,"and took a searching look at them. To my surprise, he seemed at once to"
1400,"be principally if not solely interested in Drummle."
1400,""
1400,"""Pip,"" said he, putting his large hand on my shoulder and moving me to"
1400,"the window, ""I don't know one from the other. Who's the Spider?"""
1400,""
1400,"""The spider?"" said I."
1400,""
1400,"""The blotchy, sprawly, sulky fellow."""
1400,""
1400,"""That's Bentley Drummle,"" I replied; ""the one with the delicate face is"
1400,"Startop."""
1400,""
1400,"Not making the least account of ""the one with the delicate face,"" he"
1400,"returned, ""Bentley Drummle is his name, is it? I like the look of that"
1400,"fellow."""
1400,""
1400,"He immediately began to talk to Drummle: not at all deterred by his"
1400,"replying in his heavy reticent way, but apparently led on by it to screw"
1400,"discourse out of him. I was looking at the two, when there came between"
1400,"me and them the housekeeper, with the first dish for the table."
1400,""
1400,"She was a woman of about forty, I supposed,--but I may have thought her"
1400,"younger than she was. Rather tall, of a lithe nimble figure, extremely"
1400,"pale, with large faded eyes, and a quantity of streaming hair. I cannot"
1400,"say whether any diseased affection of the heart caused her lips to be"
1400,"parted as if she were panting, and her face to bear a curious expression"
1400,"of suddenness and flutter; but I know that I had been to see Macbeth at"
1400,"the theatre, a night or two before, and that her face looked to me as if"
1400,"it were all disturbed by fiery air, like the faces I had seen rise out"
1400,"of the Witches' caldron."
1400,""
1400,"She set the dish on, touched my guardian quietly on the arm with a"
1400,"finger to notify that dinner was ready, and vanished. We took our seats"
1400,"at the round table, and my guardian kept Drummle on one side of him,"
1400,"while Startop sat on the other. It was a noble dish of fish that the"
1400,"housekeeper had put on table, and we had a joint of equally choice"
1400,"mutton afterwards, and then an equally choice bird. Sauces, wines, all"
1400,"the accessories we wanted, and all of the best, were given out by our"
1400,"host from his dumb-waiter; and when they had made the circuit of the"
1400,"table, he always put them back again. Similarly, he dealt us clean"
1400,"plates and knives and forks, for each course, and dropped those just"
1400,"disused into two baskets on the ground by his chair. No other attendant"
1400,"than the housekeeper appeared. She set on every dish; and I always saw"
1400,"in her face, a face rising out of the caldron. Years afterwards, I made"
1400,"a dreadful likeness of that woman, by causing a face that had no other"
1400,"natural resemblance to it than it derived from flowing hair to pass"
1400,"behind a bowl of flaming spirits in a dark room."
1400,""
1400,"Induced to take particular notice of the housekeeper, both by her"
1400,"own striking appearance and by Wemmick's preparation, I observed"
1400,"that whenever she was in the room she kept her eyes attentively on my"
1400,"guardian, and that she would remove her hands from any dish she put"
1400,"before him, hesitatingly, as if she dreaded his calling her back, and"
1400,"wanted him to speak when she was nigh, if he had anything to say. I"
1400,"fancied that I could detect in his manner a consciousness of this, and a"
1400,"purpose of always holding her in suspense."
1400,""
1400,"Dinner went off gayly, and although my guardian seemed to follow rather"
1400,"than originate subjects, I knew that he wrenched the weakest part of"
1400,"our dispositions out of us. For myself, I found that I was expressing my"
1400,"tendency to lavish expenditure, and to patronize Herbert, and to boast"
1400,"of my great prospects, before I quite knew that I had opened my lips."
1400,"It was so with all of us, but with no one more than Drummle: the"
1400,"development of whose inclination to gird in a grudging and suspicious"
1400,"way at the rest, was screwed out of him before the fish was taken off."
1400,""
1400,"It was not then, but when we had got to the cheese, that our"
1400,"conversation turned upon our rowing feats, and that Drummle was rallied"
1400,"for coming up behind of a night in that slow amphibious way of his."
1400,"Drummle upon this, informed our host that he much preferred our room to"
1400,"our company, and that as to skill he was more than our master, and that"
1400,"as to strength he could scatter us like chaff. By some invisible agency,"
1400,"my guardian wound him up to a pitch little short of ferocity about this"
1400,"trifle; and he fell to baring and spanning his arm to show how muscular"
1400,"it was, and we all fell to baring and spanning our arms in a ridiculous"
1400,"manner."
1400,""
1400,"Now the housekeeper was at that time clearing the table; my guardian,"
1400,"taking no heed of her, but with the side of his face turned from her,"
1400,"was leaning back in his chair biting the side of his forefinger and"
1400,"showing an interest in Drummle, that, to me, was quite inexplicable."
1400,"Suddenly, he clapped his large hand on the housekeeper's, like a trap,"
1400,"as she stretched it across the table. So suddenly and smartly did he do"
1400,"this, that we all stopped in our foolish contention."
1400,""
1400,"""If you talk of strength,"" said Mr. Jaggers, ""I'll show you a wrist."
1400,"Molly, let them see your wrist."""
1400,""
1400,"Her entrapped hand was on the table, but she had already put her other"
1400,"hand behind her waist. ""Master,"" she said, in a low voice, with her eyes"
1400,"attentively and entreatingly fixed upon him. ""Don't."""
1400,""
1400,"""I'll show you a wrist,"" repeated Mr. Jaggers, with an immovable"
1400,"determination to show it. ""Molly, let them see your wrist."""
1400,""
1400,"""Master,"" she again murmured. ""Please!"""
1400,""
1400,"""Molly,"" said Mr. Jaggers, not looking at her, but obstinately looking"
1400,"at the opposite side of the room, ""let them see both your wrists. Show"
1400,"them. Come!"""
1400,""
1400,"He took his hand from hers, and turned that wrist up on the table. She"
1400,"brought her other hand from behind her, and held the two out side by"
1400,"side. The last wrist was much disfigured,--deeply scarred and scarred"
1400,"across and across. When she held her hands out she took her eyes from"
1400,"Mr. Jaggers, and turned them watchfully on every one of the rest of us"
1400,"in succession."
1400,""
1400,"""There's power here,"" said Mr. Jaggers, coolly tracing out the sinews"
1400,"with his forefinger. ""Very few men have the power of wrist that this"
1400,"woman has. It's remarkable what mere force of grip there is in these"
1400,"hands. I have had occasion to notice many hands; but I never saw"
1400,"stronger in that respect, man's or woman's, than these."""
1400,""
1400,"While he said these words in a leisurely, critical style, she continued"
1400,"to look at every one of us in regular succession as we sat. The moment"
1400,"he ceased, she looked at him again. ""That'll do, Molly,"" said Mr."
1400,"Jaggers, giving her a slight nod; ""you have been admired, and can"
1400,"go."" She withdrew her hands and went out of the room, and Mr. Jaggers,"
1400,"putting the decanters on from his dumb-waiter, filled his glass and"
1400,"passed round the wine."
1400,""
1400,"""At half-past nine, gentlemen,"" said he, ""we must break up. Pray make"
1400,"the best use of your time. I am glad to see you all. Mr. Drummle, I"
1400,"drink to you."""
1400,""
1400,"If his object in singling out Drummle were to bring him out still more,"
1400,"it perfectly succeeded. In a sulky triumph, Drummle showed his morose"
1400,"depreciation of the rest of us, in a more and more offensive degree,"
1400,"until he became downright intolerable. Through all his stages, Mr."
1400,"Jaggers followed him with the same strange interest. He actually seemed"
1400,"to serve as a zest to Mr. Jaggers's wine."
1400,""
1400,"In our boyish want of discretion I dare say we took too much to drink,"
1400,"and I know we talked too much. We became particularly hot upon some"
1400,"boorish sneer of Drummle's, to the effect that we were too free with our"
1400,"money. It led to my remarking, with more zeal than discretion, that it"
1400,"came with a bad grace from him, to whom Startop had lent money in my"
1400,"presence but a week or so before."
1400,""
1400,"""Well,"" retorted Drummle; ""he'll be paid."""
1400,""
1400,"""I don't mean to imply that he won't,"" said I, ""but it might make you"
1400,"hold your tongue about us and our money, I should think."""
1400,""
1400,"""You should think!"" retorted Drummle. ""Oh Lord!"""
1400,""
1400,"""I dare say,"" I went on, meaning to be very severe, ""that you wouldn't"
1400,"lend money to any of us if we wanted it."""
1400,""
1400,"""You are right,"" said Drummle. ""I wouldn't lend one of you a sixpence. I"
1400,"wouldn't lend anybody a sixpence."""
1400,""
1400,"""Rather mean to borrow under those circumstances, I should say."""
1400,""
1400,"""You should say,"" repeated Drummle. ""Oh Lord!"""
1400,""
1400,"This was so very aggravating--the more especially as I found myself"
1400,"making no way against his surly obtuseness--that I said, disregarding"
1400,"Herbert's efforts to check me,--"
1400,""
1400,"""Come, Mr. Drummle, since we are on the subject, I'll tell you what"
1400,"passed between Herbert here and me, when you borrowed that money."""
1400,""
1400,"""I don't want to know what passed between Herbert there and you,"""
1400,"growled Drummle. And I think he added in a lower growl, that we might"
1400,"both go to the devil and shake ourselves."
1400,""
1400,"""I'll tell you, however,"" said I, ""whether you want to know or not. We"
1400,"said that as you put it in your pocket very glad to get it, you seemed"
1400,"to be immensely amused at his being so weak as to lend it."""
1400,""
1400,"Drummle laughed outright, and sat laughing in our faces, with his hands"
1400,"in his pockets and his round shoulders raised; plainly signifying that"
1400,"it was quite true, and that he despised us as asses all."
1400,""
1400,"Hereupon Startop took him in hand, though with a much better grace than"
1400,"I had shown, and exhorted him to be a little more agreeable. Startop,"
1400,"being a lively, bright young fellow, and Drummle being the exact"
1400,"opposite, the latter was always disposed to resent him as a direct"
1400,"personal affront. He now retorted in a coarse, lumpish way, and Startop"
1400,"tried to turn the discussion aside with some small pleasantry that made"
1400,"us all laugh. Resenting this little success more than anything, Drummle,"
1400,"without any threat or warning, pulled his hands out of his pockets,"
1400,"dropped his round shoulders, swore, took up a large glass, and would"
1400,"have flung it at his adversary's head, but for our entertainer's"
1400,"dexterously seizing it at the instant when it was raised for that"
1400,"purpose."
1400,""
1400,"""Gentlemen,"" said Mr. Jaggers, deliberately putting down the glass, and"
1400,"hauling out his gold repeater by its massive chain, ""I am exceedingly"
1400,"sorry to announce that it's half past nine."""
1400,""
1400,"On this hint we all rose to depart. Before we got to the street door,"
1400,"Startop was cheerily calling Drummle ""old boy,"" as if nothing had"
1400,"happened. But the old boy was so far from responding, that he would not"
1400,"even walk to Hammersmith on the same side of the way; so Herbert and I,"
1400,"who remained in town, saw them going down the street on opposite sides;"
1400,"Startop leading, and Drummle lagging behind in the shadow of the houses,"
1400,"much as he was wont to follow in his boat."
1400,""
1400,"As the door was not yet shut, I thought I would leave Herbert there for"
1400,"a moment, and run upstairs again to say a word to my guardian. I found"
1400,"him in his dressing-room surrounded by his stock of boots, already hard"
1400,"at it, washing his hands of us."
1400,""
1400,"I told him I had come up again to say how sorry I was that anything"
1400,"disagreeable should have occurred, and that I hoped he would not blame"
1400,"me much."
1400,""
1400,"""Pooh!"" said he, sluicing his face, and speaking through the"
1400,"water-drops; ""it's nothing, Pip. I like that Spider though."""
1400,""
1400,"He had turned towards me now, and was shaking his head, and blowing, and"
1400,"towelling himself."
1400,""
1400,"""I am glad you like him, sir,"" said I--""but I don't."""
1400,""
1400,"""No, no,"" my guardian assented; ""don't have too much to do with him."
1400,"Keep as clear of him as you can. But I like the fellow, Pip; he is one"
1400,"of the true sort. Why, if I was a fortune-teller--"""
1400,""
1400,"Looking out of the towel, he caught my eye."
1400,""
1400,"""But I am not a fortune-teller,"" he said, letting his head drop into a"
1400,"festoon of towel, and towelling away at his two ears. ""You know what I"
1400,"am, don't you? Good night, Pip."""
1400,""
1400,"""Good night, sir."""
1400,""
1400,"In about a month after that, the Spider's time with Mr. Pocket was up"
1400,"for good, and, to the great relief of all the house but Mrs. Pocket, he"
1400,"went home to the family hole."
1400,""
1400,""
1400,""
1400,""
1400,"Chapter XXVII"
1400,""
1400,""
1400,"""MY DEAR MR PIP:--"
1400,""
1400,"""I write this by request of Mr. Gargery, for to let you know that he"
1400,"is going to London in company with Mr. Wopsle and would be glad if"
1400,"agreeable to be allowed to see you. He would call at Barnard's Hotel"
1400,"Tuesday morning at nine o'clock, when if not agreeable please leave"
1400,"word. Your poor sister is much the same as when you left. We talk of you"
1400,"in the kitchen every night, and wonder what you are saying and doing. If"
1400,"now considered in the light of a liberty, excuse it for the love of"
1400,"poor old days. No more, dear Mr. Pip, from your ever obliged, and"
1400,"affectionate servant,"
1400,""
1400,"""BIDDY."""
1400,""
1400,"""P.S. He wishes me most particular to write what larks. He says you will"
1400,"understand. I hope and do not doubt it will be agreeable to see him,"
1400,"even though a gentleman, for you had ever a good heart, and he is a"
1400,"worthy, worthy man. I have read him all, excepting only the last little"
1400,"sentence, and he wishes me most particular to write again what larks."""
1400,""
1400,"I received this letter by the post on Monday morning, and therefore its"
1400,"appointment was for next day. Let me confess exactly with what feelings"
1400,"I looked forward to Joe's coming."
1400,""
1400,"Not with pleasure, though I was bound to him by so many ties; no;"
1400,"with considerable disturbance, some mortification, and a keen sense of"
1400,"incongruity. If I could have kept him away by paying money, I certainly"
1400,"would have paid money. My greatest reassurance was that he was coming"
1400,"to Barnard's Inn, not to Hammersmith, and consequently would not fall"
1400,"in Bentley Drummle's way. I had little objection to his being seen by"
1400,"Herbert or his father, for both of whom I had a respect; but I had the"
1400,"sharpest sensitiveness as to his being seen by Drummle, whom I held in"
1400,"contempt. So, throughout life, our worst weaknesses and meannesses are"
1400,"usually committed for the sake of the people whom we most despise."
1400,""
1400,"I had begun to be always decorating the chambers in some quite"
1400,"unnecessary and inappropriate way or other, and very expensive those"
1400,"wrestles with Barnard proved to be. By this time, the rooms were"
1400,"vastly different from what I had found them, and I enjoyed the honor"
1400,"of occupying a few prominent pages in the books of a neighboring"
1400,"upholsterer. I had got on so fast of late, that I had even started a boy"
1400,"in boots,--top boots,--in bondage and slavery to whom I might have been"
1400,"said to pass my days. For, after I had made the monster (out of the"
1400,"refuse of my washerwoman's family), and had clothed him with a blue"
1400,"coat, canary waistcoat, white cravat, creamy breeches, and the boots"
1400,"already mentioned, I had to find him a little to do and a great deal"
1400,"to eat; and with both of those horrible requirements he haunted my"
1400,"existence."
1400,""
1400,"This avenging phantom was ordered to be on duty at eight on Tuesday"
1400,"morning in the hall, (it was two feet square, as charged for"
1400,"floorcloth,) and Herbert suggested certain things for breakfast that he"
1400,"thought Joe would like. While I felt sincerely obliged to him for being"
1400,"so interested and considerate, I had an odd half-provoked sense of"
1400,"suspicion upon me, that if Joe had been coming to see him, he wouldn't"
1400,"have been quite so brisk about it."
1400,""
1400,"However, I came into town on the Monday night to be ready for Joe, and"
1400,"I got up early in the morning, and caused the sitting-room and"
1400,"breakfast-table to assume their most splendid appearance. Unfortunately"
1400,"the morning was drizzly, and an angel could not have concealed the fact"
1400,"that Barnard was shedding sooty tears outside the window, like some weak"
1400,"giant of a Sweep."
1400,""
1400,"As the time approached I should have liked to run away, but the Avenger"
1400,"pursuant to orders was in the hall, and presently I heard Joe on"
1400,"the staircase. I knew it was Joe, by his clumsy manner of coming upstairs,"
1400,"--his state boots being always too big for him,--and by the time"
1400,"it took him to read the names on the other floors in the course of"
1400,"his ascent. When at last he stopped outside our door, I could hear his"
1400,"finger tracing over the painted letters of my name, and I afterwards"
1400,"distinctly heard him breathing in at the keyhole. Finally he gave a"
1400,"faint single rap, and Pepper--such was the compromising name of the"
1400,"avenging boy--announced ""Mr. Gargery!"" I thought he never would have"
1400,"done wiping his feet, and that I must have gone out to lift him off the"
1400,"mat, but at last he came in."
1400,""
1400,"""Joe, how are you, Joe?"""
1400,""
1400,"""Pip, how AIR you, Pip?"""
1400,""
1400,"With his good honest face all glowing and shining, and his hat put"
1400,"down on the floor between us, he caught both my hands and worked them"
1400,"straight up and down, as if I had been the last-patented Pump."
1400,""
1400,"""I am glad to see you, Joe. Give me your hat."""
1400,""
1400,"But Joe, taking it up carefully with both hands, like a bird's-nest with"
1400,"eggs in it, wouldn't hear of parting with that piece of property, and"
1400,"persisted in standing talking over it in a most uncomfortable way."
1400,""
1400,"""Which you have that growed,"" said Joe, ""and that swelled, and that"
1400,"gentle-folked;"" Joe considered a little before he discovered this word;"
1400,"""as to be sure you are a honor to your king and country."""
1400,""
1400,"""And you, Joe, look wonderfully well."""
1400,""
1400,"""Thank God,"" said Joe, ""I'm ekerval to most. And your sister, she's"
1400,"no worse than she were. And Biddy, she's ever right and ready. And all"
1400,"friends is no backerder, if not no forarder. 'Ceptin Wopsle; he's had a"
1400,"drop."""
1400,""
1400,"All this time (still with both hands taking great care of the"
1400,"bird's-nest), Joe was rolling his eyes round and round the room, and"
1400,"round and round the flowered pattern of my dressing-gown."
1400,""
1400,"""Had a drop, Joe?"""
1400,""
1400,"""Why yes,"" said Joe, lowering his voice, ""he's left the Church and went"
1400,"into the playacting. Which the playacting have likeways brought him"
1400,"to London along with me. And his wish were,"" said Joe, getting the"
1400,"bird's-nest under his left arm for the moment, and groping in it for an"
1400,"egg with his right; ""if no offence, as I would 'and you that."""
1400,""
1400,"I took what Joe gave me, and found it to be the crumpled play-bill of"
1400,"a small metropolitan theatre, announcing the first appearance, in that"
1400,"very week, of ""the celebrated Provincial Amateur of Roscian renown,"
1400,"whose unique performance in the highest tragic walk of our National Bard"
1400,"has lately occasioned so great a sensation in local dramatic circles."""
1400,""
1400,"""Were you at his performance, Joe?"" I inquired."
1400,""
1400,"""I were,"" said Joe, with emphasis and solemnity."
1400,""
1400,"""Was there a great sensation?"""
1400,""
1400,"""Why,"" said Joe, ""yes, there certainly were a peck of orange-peel."
1400,"Partickler when he see the ghost. Though I put it to yourself, sir,"
1400,"whether it were calc'lated to keep a man up to his work with a good"
1400,"hart, to be continiwally cutting in betwixt him and the Ghost with"
1400,"""Amen!"" A man may have had a misfortun' and been in the Church,"" said"
1400,"Joe, lowering his voice to an argumentative and feeling tone, ""but"
1400,"that is no reason why you should put him out at such a time. Which I"
1400,"meantersay, if the ghost of a man's own father cannot be allowed to"
1400,"claim his attention, what can, Sir? Still more, when his mourning 'at"
1400,"is unfortunately made so small as that the weight of the black feathers"
1400,"brings it off, try to keep it on how you may."""
1400,""
1400,"A ghost-seeing effect in Joe's own countenance informed me that Herbert"
1400,"had entered the room. So, I presented Joe to Herbert, who held out his"
1400,"hand; but Joe backed from it, and held on by the bird's-nest."
1400,""
1400,"""Your servant, Sir,"" said Joe, ""which I hope as you and Pip""--here his"
1400,"eye fell on the Avenger, who was putting some toast on table, and so"
1400,"plainly denoted an intention to make that young gentleman one of the"
1400,"family, that I frowned it down and confused him more--""I meantersay, you"
1400,"two gentlemen,--which I hope as you get your elths in this close spot?"
1400,"For the present may be a werry good inn, according to London opinions,"""
1400,"said Joe, confidentially, ""and I believe its character do stand it; but I"
1400,"wouldn't keep a pig in it myself,--not in the case that I wished him to"
1400,"fatten wholesome and to eat with a meller flavor on him."""
1400,""
1400,"Having borne this flattering testimony to the merits of our"
1400,"dwelling-place, and having incidentally shown this tendency to call me"
1400,"""sir,"" Joe, being invited to sit down to table, looked all round the"
1400,"room for a suitable spot on which to deposit his hat,--as if it were"
1400,"only on some very few rare substances in nature that it could find a"
